交差点番号,管理者名,交差点名,地先名,緯度,経度,路線名
6442570126,十勝総合振興局 帯広建設管理部,,鹿追町幌内,43.095895779 ,142.979605450 ,"[{'RosenName': '主要地方道 北海道133号線 音更新得線', 'KitenNodeNo': '6442570036', 'SyutenNodeNo': '6442470166'}, {'RosenName': '市町村道 鹿追町4040号線 鹿追西上幌内線', 'KitenNodeNo': '', 'SyutenNodeNo': '6442570123'}]"
6442570160,十勝総合振興局 帯広建設管理部,,鹿追町新町３丁目８５,43.106574121 ,142.993428521 ,"[{'RosenName': '一般都道府県道 北海道416号線 鹿追停車場線', 'KitenNodeNo': '', 'SyutenNodeNo': '6442570041'}, {'RosenName': '市町村道 鹿追町1047号線 新町４丁目通り', 'KitenNodeNo': '', 'SyutenNodeNo': '6442570098'}]"
6443000008,十勝総合振興局 帯広建設管理部,,帯広市清川町,42.747637036 ,143.078351656 ,"[{'RosenName': '一般都道府県道 北海道240号線 上札内帯広線', 'KitenNodeNo': '6443000005', 'SyutenNodeNo': '6443100088'}, {'RosenName': '主要地方道 北海道55号線 清水大樹線', 'KitenNodeNo': '6443100054', 'SyutenNodeNo': '6443000041'}]"
6443000012,十勝総合振興局 帯広建設管理部,,中札内村東戸蔦東五線,42.705663923 ,143.107814107 ,"[{'RosenName': '市町村道 中札内村97102号線 複線（15） ９７１０２号複線１５', 'KitenNodeNo': '', 'SyutenNodeNo': '6443000011'}, {'RosenName': '主要地方道 北海道55号線 清水大樹線', 'KitenNodeNo': '6443010053', 'SyutenNodeNo': '6443000016'}, {'RosenName': '市町村道 中札内村97102号線 複線（11） ９７１０２号複線１１', 'KitenNodeNo': '6443000080', 'SyutenNodeNo': ''}]"
6443000016,十勝総合振興局 帯広建設管理部,,中札内村中札内西三線,42.696965408 ,143.120738483 ,"[{'RosenName': '主要地方道 北海道55号線 清水大樹線', 'KitenNodeNo': '6443000012', 'SyutenNodeNo': '6443010056'}, {'RosenName': '市町村道 中札内村97104号線 ９７１０４号', 'KitenNodeNo': '', 'SyutenNodeNo': '6443010016'}]"
6443000034,十勝総合振興局 帯広建設管理部,,帯広市上清川町,42.708865662 ,143.047256865 ,"[{'RosenName': '一般都道府県道 北海道240号線 上札内帯広線', 'KitenNodeNo': '6443000038', 'SyutenNodeNo': '6443000005'}, {'RosenName': '市町村道 帯広市97102号線 複線（24） ９７１０２号複線２４', 'KitenNodeNo': '', 'SyutenNodeNo': '6443000107'}]"
6443000044,十勝総合振興局 帯広建設管理部,,中札内村常盤西一線,42.675951161 ,143.117423418 ,"[{'RosenName': '主要地方道 北海道55号線 清水大樹線', 'KitenNodeNo': '6443010009', 'SyutenNodeNo': '6343700015'}, {'RosenName': '市町村道 中札内村97103号線 複線（95） ９７１０３号複線９５', 'KitenNodeNo': '', 'SyutenNodeNo': '6443000015'}]"
6443010022,十勝総合振興局 帯広建設管理部,,中札内村東三条南一丁目,42.696882641 ,143.137224504 ,"[{'RosenName': '一般都道府県道 北海道1166号線 中札内インター線', 'KitenNodeNo': '6443010016', 'SyutenNodeNo': '6443010023'}, {'RosenName': '市町村道 中札内村97103号線 複線（45） ９７１０３号複線４５', 'KitenNodeNo': '6443010017', 'SyutenNodeNo': ''}]"
6443010023,十勝総合振興局 帯広建設管理部,,中札内村東４条北１丁目１,42.695899494 ,143.139245217 ,"[{'RosenName': '市町村道 中札内村101号線 中札内東５条道路', 'KitenNodeNo': '', 'SyutenNodeNo': '6443010020'}, {'RosenName': '一般都道府県道 北海道1166号線 中札内インター線', 'KitenNodeNo': '6443010022', 'SyutenNodeNo': '6443010218'}]"
6443010034,十勝総合振興局 帯広建設管理部,幸福東６線,帯広市幸福町東６線,42.748444988 ,143.193245422 ,"[{'RosenName': '主要地方道 北海道109号線 新帯広空港線', 'KitenNodeNo': '6443010035', 'SyutenNodeNo': '6443110031'}, {'RosenName': '一般都道府県道 北海道212号線 幸福インター線', 'KitenNodeNo': '', 'SyutenNodeNo': '6443010173'}]"
6443010035,十勝総合振興局 帯広建設管理部,,帯広市幸福町,42.733959402 ,143.198225043 ,"[{'RosenName': '主要地方道 北海道109号線 新帯広空港線', 'KitenNodeNo': '6443010037', 'SyutenNodeNo': '6443010034'}, {'RosenName': '市町村道 帯広市512号線 旧広尾道路乙線', 'KitenNodeNo': '6443010086', 'SyutenNodeNo': ''}]"
6443010040,十勝総合振興局 帯広建設管理部,,更別村字更別１３２,42.677050178 ,143.215610351 ,"[{'RosenName': '一般都道府県道 北海道238号線 更別幕別線', 'KitenNodeNo': '6443010042', 'SyutenNodeNo': '6443010094'}, {'RosenName': '市町村道 更別村1号線 旧広尾道路甲線', 'KitenNodeNo': '6443010185', 'SyutenNodeNo': ''}]"
6443010042,十勝総合振興局 帯広建設管理部,,更別村字更別,42.671513480 ,143.219597837 ,"[{'RosenName': '一般都道府県道 北海道716号線 駒畠更別線', 'KitenNodeNo': '6343710029', 'SyutenNodeNo': '6443020022'}, {'RosenName': '一般都道府県道 北海道238号線 更別幕別線', 'KitenNodeNo': '6343720026', 'SyutenNodeNo': '6443010040'}]"
6443010053,十勝総合振興局 帯広建設管理部,,中札内村中戸蔦東五線,42.727211911 ,143.125132043 ,"[{'RosenName': '主要地方道 北海道55号線 清水大樹線', 'KitenNodeNo': '6443000041', 'SyutenNodeNo': '6443000012'}, {'RosenName': '市町村道 帯広市97286号線 中島・東５線線', 'KitenNodeNo': '', 'SyutenNodeNo': '6443010054'}, {'RosenName': '市町村道 中札内村46号線 中戸蔦・元大正３３号道路', 'KitenNodeNo': '', 'SyutenNodeNo': '6443010208'}]"
6443010088,十勝総合振興局 帯広建設管理部,,帯広市泉町,42.733180751 ,143.210698969 ,"[{'RosenName': '主要地方道 北海道109号線 新帯広空港線', 'KitenNodeNo': '', 'SyutenNodeNo': '6443010037'}]"
6443010173,十勝総合振興局 帯広建設管理部,幸福町東２線,帯広市幸福町東６線,42.744827962 ,143.169751929 ,"[{'RosenName': '一般都道府県道 北海道212号線 幸福インター線', 'KitenNodeNo': '6443010034', 'SyutenNodeNo': '6443010187'}, {'RosenName': '市町村道 帯広市8106号線 以平５号・幸福２８号線', 'KitenNodeNo': '', 'SyutenNodeNo': '6443010164'}]"
6443020005,十勝総合振興局 帯広建設管理部,,幕別町字駒畠,42.675674408 ,143.311043531 ,"[{'RosenName': '主要地方道 北海道15号線 幕別大樹線', 'KitenNodeNo': '6443120010', 'SyutenNodeNo': '6443020006'}, {'RosenName': '一般都道府県道 北海道716号線 駒畠更別線', 'KitenNodeNo': '6443020026', 'SyutenNodeNo': ''}]"
6443020006,十勝総合振興局 帯広建設管理部,,幕別町字駒畠,42.674895336 ,143.311089408 ,"[{'RosenName': '主要地方道 北海道15号線 幕別大樹線', 'KitenNodeNo': '6443020005', 'SyutenNodeNo': '6443020039'}, {'RosenName': '一般都道府県道 北海道210号線 尾田豊頃停車場線', 'KitenNodeNo': '6443020077', 'SyutenNodeNo': '6443020040'}]"
6443040006,十勝総合振興局 帯広建設管理部,,豊頃町旅来,42.725511215 ,143.589448791 ,"[{'RosenName': '市町村道 豊頃町231号線 旅来長節線', 'KitenNodeNo': '6443040004', 'SyutenNodeNo': ''}, {'RosenName': '一般都道府県道 北海道320号線 旅来豊頃停車場線', 'KitenNodeNo': '', 'SyutenNodeNo': '6443040007'}, {'RosenName': '一般都道府県道 北海道911号線 大津旅来線', 'KitenNodeNo': '6443040027', 'SyutenNodeNo': ''}]"
6443040007,十勝総合振興局 帯広建設管理部,,豊頃町旅来,42.733364437 ,143.589427466 ,"[{'RosenName': '一般都道府県道 北海道320号線 旅来豊頃停車場線', 'KitenNodeNo': '6443040006', 'SyutenNodeNo': '6443140006'}]"
6443050006,十勝総合振興局 帯広建設管理部,,豊頃町大津港町,42.673793982 ,143.634881305 ,"[{'RosenName': '一般都道府県道 北海道97143号線 複線（2） ９７１４３号複線２', 'KitenNodeNo': '', 'SyutenNodeNo': '6443050019'}]"
6443050009,十勝総合振興局 帯広建設管理部,,豊頃町大津港町,42.680297637 ,143.642767692 ,"[{'RosenName': '市町村道 豊頃町2022号線 豊頃町\u3000大津海岸１号線', 'KitenNodeNo': '6443050007', 'SyutenNodeNo': ''}, {'RosenName': '一般都道府県道 北海道912号線 大津長節線', 'KitenNodeNo': '6443050010', 'SyutenNodeNo': ''}, {'RosenName': '一般都道府県道 北海道97143号線 複線（3） ９７１４３号複線３', 'KitenNodeNo': '', 'SyutenNodeNo': '6443050019'}]"
6443050010,十勝総合振興局 帯広建設管理部,,豊頃町大津港町,42.683205742 ,143.646329691 ,"[{'RosenName': '一般都道府県道 北海道911号線 大津旅来線', 'KitenNodeNo': '', 'SyutenNodeNo': '6443040027'}, {'RosenName': '一般都道府県道 北海道912号線 大津長節線', 'KitenNodeNo': '', 'SyutenNodeNo': '6443050009'}]"
6443050019,十勝総合振興局 帯広建設管理部,,豊頃町大津港町,42.680760056 ,143.642030229 ,"[{'RosenName': '一般都道府県道 北海道97143号線 複線（2） ９７１４３号複線２', 'KitenNodeNo': '6443050006', 'SyutenNodeNo': ''}, {'RosenName': '一般都道府県道 北海道97143号線 複線（3） ９７１４３号複線３', 'KitenNodeNo': '6443050009', 'SyutenNodeNo': ''}]"
6443100005,十勝総合振興局 帯広建設管理部,,芽室町上伏古１０線,42.820788572 ,143.015019488 ,"[{'RosenName': '市町村道 芽室町237号線 上伏古十線', 'KitenNodeNo': '', 'SyutenNodeNo': '6443100125'}, {'RosenName': '市町村道 芽室町97101号線 複線（42） 伏古十三号線（２８６）', 'KitenNodeNo': '', 'SyutenNodeNo': '6443100130'}, {'RosenName': '主要地方道 北海道62号線 豊頃糠内芽室線', 'KitenNodeNo': '6443100131', 'SyutenNodeNo': '6443200012'}]"
6443100008,十勝総合振興局 帯広建設管理部,,帯広市広野町,42.763941974 ,143.036016961 ,"[{'RosenName': '一般都道府県道 北海道216号線 八千代帯広線', 'KitenNodeNo': '6443000029', 'SyutenNodeNo': '6443100104'}, {'RosenName': '主要地方道 北海道55号線 清水大樹線', 'KitenNodeNo': '6443100051', 'SyutenNodeNo': '6443100054'}]"
6443100014,十勝総合振興局 帯広建設管理部,,帯広市上帯広町東,42.797614166 ,143.073178181 ,"[{'RosenName': '主要地方道 北海道62号線 豊頃糠内芽室線', 'KitenNodeNo': '6443100128', 'SyutenNodeNo': '6443100038'}, {'RosenName': '市町村道 帯広市97102号線 複線（95） ９７１０２号複線９５', 'KitenNodeNo': '6443100041', 'SyutenNodeNo': ''}, {'RosenName': '一般都道府県道 北海道216号線 八千代帯広線', 'KitenNodeNo': '6443100104', 'SyutenNodeNo': ''}]"
6443100017,十勝総合振興局 帯広建設管理部,,帯広市基松,42.822316277 ,143.100553337 ,"[{'RosenName': '主要地方道 北海道62号線 豊頃糠内芽室線', 'KitenNodeNo': '6443100045', 'SyutenNodeNo': '6443100128'}, {'RosenName': '一般都道府県道 北海道216号線 八千代帯広線', 'KitenNodeNo': '', 'SyutenNodeNo': '6443200165'}]"
6443100056,十勝総合振興局 帯広建設管理部,,芽室町坂の上六線,42.812669558 ,143.039876082 ,"[{'RosenName': '市町村道 芽室町206号線 伏古六線', 'KitenNodeNo': '6443100036', 'SyutenNodeNo': ''}, {'RosenName': '主要地方道 北海道62号線 豊頃糠内芽室線', 'KitenNodeNo': '6443100108', 'SyutenNodeNo': '6443100131'}, {'RosenName': '市町村道 芽室町97101号線 複線（54） 伏古六線（２０６）', 'KitenNodeNo': '6443100124', 'SyutenNodeNo': ''}]"
6443110004,十勝総合振興局 帯広建設管理部,,帯広市富士町,42.808135539 ,143.126701863 ,"[{'RosenName': '一般都道府県道 北海道240号線 上札内帯広線', 'KitenNodeNo': '6443100018', 'SyutenNodeNo': '6443110006'}, {'RosenName': '主要地方道 北海道62号線 豊頃糠内芽室線', 'KitenNodeNo': '6443110101', 'SyutenNodeNo': '6443100045'}]"
6443110009,十勝総合振興局 帯広建設管理部,,帯広市大正町基線,42.800541220 ,143.144375743 ,"[{'RosenName': '主要地方道 北海道62号線 豊頃糠内芽室線', 'KitenNodeNo': '6443110025', 'SyutenNodeNo': '6443110101'}, {'RosenName': '市町村道 帯広市7101号線 川西・上清川基線線', 'KitenNodeNo': '', 'SyutenNodeNo': '6443110056'}, {'RosenName': '市町村道 帯広市97102号線 複線（145） ９７１０２号複線１４８', 'KitenNodeNo': '6443110080', 'SyutenNodeNo': ''}]"
6443110026,十勝総合振興局 帯広建設管理部,,帯広市大正本町東一条三丁目,42.792155451 ,143.165649349 ,"[{'RosenName': '一般都道府県道 北海道97102号線 ９７１０２号', 'KitenNodeNo': '', 'SyutenNodeNo': '6443110020'}]"
6443110031,十勝総合振興局 帯広建設管理部,,帯広市昭和町,42.781474090 ,143.185860695 ,"[{'RosenName': '主要地方道 北海道109号線 新帯広空港線', 'KitenNodeNo': '6443010034', 'SyutenNodeNo': ''}, {'RosenName': '主要地方道 北海道62号線 豊頃糠内芽室線', 'KitenNodeNo': '6443110117', 'SyutenNodeNo': '6443110074'}, {'RosenName': '市町村道 帯広市607号線 大正・１８号東線', 'KitenNodeNo': '', 'SyutenNodeNo': '6443110095'}]"
6443110038,十勝総合振興局 帯広建設管理部,,幕別町字古舞３２６,42.826811286 ,143.215251047 ,"[{'RosenName': '一般都道府県道 北海道238号線 更別幕別線', 'KitenNodeNo': '6443110040', 'SyutenNodeNo': '6443213814'}, {'RosenName': '一般都道府県道 北海道962号線 愛国停車場古舞線', 'KitenNodeNo': '6443110065', 'SyutenNodeNo': ''}]"
6443110040,十勝総合振興局 帯広建設管理部,,帯広市似平町,42.768431652 ,143.239685829 ,"[{'RosenName': '一般都道府県道 北海道238号線 更別幕別線', 'KitenNodeNo': '', 'SyutenNodeNo': '6443110038'}, {'RosenName': '主要地方道 北海道62号線 豊頃糠内芽室線', 'KitenNodeNo': '6443120005', 'SyutenNodeNo': '6443110070'}]"
6443110065,十勝総合振興局 帯広建設管理部,,帯広市愛国町東２線,42.830381342 ,143.205047577 ,"[{'RosenName': '一般都道府県道 北海道962号線 愛国停車場古舞線', 'KitenNodeNo': '6443110033', 'SyutenNodeNo': '6443110038'}, {'RosenName': '市町村道 帯広市8102号線 旧広尾道路甲線', 'KitenNodeNo': '6443110063', 'SyutenNodeNo': '6443212796'}]"
6443110074,十勝総合振興局 帯広建設管理部,,帯広市大正町東３線,42.787798273 ,143.184264611 ,"[{'RosenName': '主要地方道 北海道62号線 豊頃糠内芽室線', 'KitenNodeNo': '6443110031', 'SyutenNodeNo': '6443110096'}, {'RosenName': '市町村道 帯広市8102号線 旧広尾道路甲線', 'KitenNodeNo': '', 'SyutenNodeNo': '6443110061'}]"
6443120005,十勝総合振興局 帯広建設管理部,,帯広市似平町,42.766740497 ,143.248780950 ,"[{'RosenName': '一般都道府県道 北海道238号線 更別幕別線', 'KitenNodeNo': '6443010094', 'SyutenNodeNo': ''}, {'RosenName': '主要地方道 北海道62号線 豊頃糠内芽室線', 'KitenNodeNo': '6443120007', 'SyutenNodeNo': '6443110040'}]"
6443120007,十勝総合振興局 帯広建設管理部,,幕別町字明倫,42.762187693 ,143.272779075 ,"[{'RosenName': '主要地方道 北海道62号線 豊頃糠内芽室線', 'KitenNodeNo': '6443120087', 'SyutenNodeNo': '6443120005'}, {'RosenName': '一般都道府県道 北海道503号線 明倫幕別停車場線', 'KitenNodeNo': '', 'SyutenNodeNo': '6443120039'}]"
6443120010,十勝総合振興局 帯広建設管理部,,幕別町字糠内,42.783149521 ,143.327381188 ,"[{'RosenName': '主要地方道 北海道15号線 幕別大樹線', 'KitenNodeNo': '6443120033', 'SyutenNodeNo': '6443020005'}, {'RosenName': '主要地方道 北海道62号線 豊頃糠内芽室線', 'KitenNodeNo': '', 'SyutenNodeNo': '6443120031'}]"
6443120011,十勝総合振興局 帯広建設管理部,,幕別町字五位,42.804314240 ,143.345119933 ,"[{'RosenName': '主要地方道 北海道15号線 幕別大樹線', 'KitenNodeNo': '6443220105', 'SyutenNodeNo': '6443120033'}, {'RosenName': '主要地方道 北海道62号線 豊頃糠内芽室線', 'KitenNodeNo': '6443130008', 'SyutenNodeNo': ''}]"
6443120064,十勝総合振興局 帯広建設管理部,,幕別町字新和,42.823331413 ,143.304839031 ,"[{'RosenName': '一般都道府県道 北海道503号線 明倫幕別停車場線', 'KitenNodeNo': '6443120081', 'SyutenNodeNo': '6443220103'}, {'RosenName': '市町村道 幕別町97112号線 複線（11） ９７１１２号複線１１', 'KitenNodeNo': '', 'SyutenNodeNo': '6443220438'}]"
6443130005,十勝総合振興局 帯広建設管理部,,豊頃町字ウシシュベツ,42.772276002 ,143.454941244 ,"[{'RosenName': '一般都道府県道 北海道318号線 湧洞豊頃停車場線', 'KitenNodeNo': '6343740003', 'SyutenNodeNo': ''}, {'RosenName': '一般都道府県道 北海道210号線 尾田豊頃停車場線', 'KitenNodeNo': '6443020040', 'SyutenNodeNo': '6443140006'}]"
